gen,best,avg,stable
116,3295239.052041,3336305.496185,5
117,3295239.052041,3348970.558692,6
118,3295239.052041,3364884.042789,7
119,3295239.052041,3334589.415091,8
120,3295239.052041,3363716.858934,9
121,3295239.052041,3365981.385621,10
122,3295239.052041,3374985.095958,11
123,3295239.052041,3309098.291196,12
124,3295239.052041,3346350.579636,13
125,3295239.052041,3326926.780555,14
126,3295239.052041,3334609.828378,15
127,3295239.052041,3352740.011799,16
128,3295239.052041,3330471.321467,17
129,3295239.052041,3328990.487752,18
130,3295239.052041,3357580.203381,19
131,3295239.052041,3329980.991813,20
132,3295239.052041,3348283.722992,21
133,3295239.052041,3313351.896801,22
134,3295239.052041,3323918.099556,23
135,3295239.052041,3333327.392439,24
136,3295239.052041,3376349.307263,25
137,3295239.052041,3320229.057790,26
138,3295239.052041,3368432.896829,27
139,3295239.052041,3351946.429795,28
140,3295239.052041,3317483.451679,29
141,3295239.052041,3305695.048219,30
142,3295239.052041,3307579.021032,31
143,3295239.052041,3302954.832053,32
144,3295239.052041,3315548.122156,33
145,3295239.052041,3311933.449725,34
146,3295239.052041,3316829.595719,35
147,3295239.052041,3316779.752343,36
148,3295239.052041,3354376.440657,37
149,3295239.052041,3333921.662926,38
150,3295239.052041,3331104.196035,39
151,3295239.052041,3316672.832130,40
152,3295239.052041,3333113.541790,41
153,3295239.052041,3330972.595496,42
154,3295219.612222,3366208.470560,43
155,3295139.817621,3317225.210073,0
156,3295072.935386,3314489.673306,0
157,3295008.605090,3324584.614148,0
158,3294924.754449,3332139.230715,0
159,3294924.754449,3345020.241023,0
160,3294924.754449,3330018.876219,1
161,3294899.800906,3344924.703038,2
162,3294899.800906,3305275.125468,0
163,3294899.800906,3302803.874426,1
164,3294899.800906,3305368.377928,2
165,3294899.800906,3318069.589526,3
166,3294899.800906,3314866.901010,4
167,3294899.800906,3352117.990144,5
168,3294899.800906,3365750.459426,6
169,3294899.800906,3369239.609141,7
170,3294899.800906,3349772.907596,8
171,3294899.800906,3364535.945022,9
172,3294899.800906,3340994.184102,10
173,3294899.800906,3314886.549927,11
174,3294756.954091,3305778.176320,12
175,3294756.954091,3328121.557763,0
176,3294756.954091,3326708.355223,1
177,3294756.954091,3327151.520190,2
178,3294756.954091,3333209.501458,3
179,3294756.954091,3333535.431939,4
180,3294756.954091,3330394.787299,5
181,3294756.954091,3325678.773629,6
182,3294756.954091,3332288.128278,7
183,3294756.954091,3337495.459231,8
184,3294756.954091,3337605.751301,9
185,3294756.954091,3341319.394112,10
186,3294756.954091,3361954.316817,11
187,3294756.954091,3402882.696072,12
188,3294756.954091,3349128.082898,13
189,3294756.954091,3353772.174741,14
190,3294756.954091,3369979.120953,15
191,3294756.954091,3344694.429666,16
192,3294756.954091,3351994.894056,17
193,3294756.954091,3364190.261903,18
194,3294756.954091,3363757.041637,19
195,3294756.954091,3321518.030427,20
196,3294756.954091,3315308.113622,21
197,3294756.954091,3321977.316433,22
198,3294756.954091,3354224.069615,23
199,3294756.954091,3330100.421822,24
200,3294756.954091,3320751.411417,25
201,3294756.954091,3322554.455356,26
202,3294756.954091,3318613.686941,27
203,3294756.954091,3322901.433211,28
204,3294756.954091,3322463.851443,29
205,3294756.954091,3330655.899143,30
206,3294756.954091,3380480.009158,31
207,3294756.954091,3334373.902435,32
208,3294756.954091,3325303.732675,33
209,3294756.954091,3316329.577411,34
210,3294756.954091,3353123.823907,35
211,3294756.954091,3323140.346572,36
212,3294756.954091,3325327.617171,37
213,3294756.954091,3330662.160854,38
214,3294756.954091,3355909.250609,39
215,3294756.954091,3322854.641814,40
216,3294756.954091,3323388.125289,41
217,3294756.954091,3306464.421333,42
218,3294756.954091,3330165.581232,43
219,3294756.954091,3311464.280892,44
220,3294756.954091,3317694.621106,45
221,3294756.954091,3307918.721350,46
222,3294756.954091,3331713.575352,47
223,3294756.954091,3386930.128248,48
224,3294756.954091,3331633.760652,49
225,3294756.954091,3309621.519684,50
226,3294756.954091,3332486.308286,51
227,3294756.954091,3368049.996764,52
228,3294756.954091,3361092.048584,53
229,3294756.954091,3370866.531064,54
230,3294756.954091,3394397.445560,55
231,3294756.954091,3364365.440056,56
232,3294756.954091,3337687.139075,57
233,3294756.954091,3324115.536334,58
234,3294756.954091,3351049.013481,59
235,3294709.411318,3344138.899173,60
236,3294709.411318,3338175.639908,0
237,3294709.411318,3324158.469868,1
238,3294709.411318,3334755.161316,2
239,3294709.411318,3331320.699780,3
240,3294709.411318,3311595.607510,4
241,3294709.411318,3315795.766663,5
242,3294709.411318,3327930.296006,6
243,3294709.411318,3324288.573520,7
244,3294709.411318,3328005.131135,8
245,3294709.411318,3314539.885812,9
246,3294709.411318,3325856.057690,10
247,3294709.411318,3323056.603487,11
248,3294709.411318,3364254.764288,12
249,3294709.411318,3340505.529861,13
250,3294709.411318,3337249.474868,14
251,3294709.411318,3328979.852165,15
252,3294709.411318,3352136.308075,16
253,3294573.319562,3350593.510717,17
254,3294573.319562,3344517.597328,0
255,3294573.319562,3342015.171837,1
256,3294573.319562,3347319.489122,2
257,3294573.319562,3346801.550948,3
258,3294573.319562,3345796.841253,4
259,3294573.319562,3319853.701960,5
260,3294573.319562,3302755.496456,6
261,3294573.319562,3302502.832955,7
262,3294573.319562,3310072.372524,8
263,3294573.319562,3326685.915861,9
264,3294573.319562,3324776.649209,10
265,3294573.319562,3335892.210409,11
266,3294573.319562,3313309.276535,12
267,3294573.319562,3316129.594211,13
268,3294573.319562,3315308.096017,14
269,3294573.319562,3315660.640663,15
270,3294573.319562,3367541.103812,16
271,3294573.319562,3338031.585891,17
272,3294573.319562,3334704.223755,18
273,3294573.319562,3338467.772463,19
274,3294573.319562,3378746.009300,20
275,3294573.319562,3372752.751268,21
276,3294573.319562,3336554.655949,22
277,3294573.319562,3348778.481188,23
278,3294573.319562,3356979.443366,24
279,3294573.319562,3355821.906296,25
280,3294573.319562,3348208.879102,26
281,3294573.319562,3353696.682492,27
282,3294573.319562,3336308.345138,28
283,3294573.319562,3307401.303077,29
284,3294573.319562,3341370.400174,30
285,3294573.319562,3337909.291229,31
286,3294573.319562,3325225.759078,32
287,3294573.319562,3304311.343991,33
288,3294573.319562,3336795.636416,34
289,3294573.319562,3325869.101360,35
290,3294573.319562,3328953.737437,36
291,3294573.319562,3339619.862321,37
292,3294573.319562,3319523.529199,38
293,3294573.319562,3332340.723767,39
294,3294573.319562,3311943.000660,40
295,3294573.319562,3316518.230045,41
296,3294573.319562,3336127.647925,42
297,3294573.319562,3301344.210155,43
298,3294573.319562,3301993.185763,44
299,3294573.319562,3303367.339344,45
300,3294573.319562,3307628.465050,46
301,3294573.319562,3332230.558771,47
302,3294573.319562,3325053.393636,48
303,3294573.319562,3318886.651878,49
304,3294573.319562,3323135.708689,50
305,3294573.319562,3325018.038078,51
306,3294573.319562,3329390.040746,52
307,3294573.319562,3345473.767147,53
308,3294573.319562,3330965.051311,54
309,3294573.319562,3320219.841295,55
310,3294573.319562,3324816.927281,56
311,3294573.319562,3331523.823780,57
312,3294573.319562,3347969.007045,58
313,3294573.319562,3326835.616864,59
314,3294573.319562,3310420.850033,60
315,3294573.319562,3327827.811022,61
316,3294573.319562,3358462.055085,62
317,3294573.319562,3319830.502646,63
318,3294573.319562,3316834.393779,64
319,3294573.319562,3329379.947915,65
320,3294573.319562,3319065.603050,66
321,3294573.319562,3325798.447697,67
322,3294573.319562,3326624.285707,68
323,3294573.319562,3325255.329130,69
324,3294573.319562,3333642.020820,70
325,3294573.319562,3326986.223222,71
326,3294573.319562,3332405.629460,72
327,3294573.319562,3340962.250040,73
328,3294573.319562,3359661.931506,74
329,3294573.319562,3326711.127114,75
330,3294573.319562,3329588.796789,76
331,3294573.319562,3352063.494890,77
332,3294573.319562,3348558.463259,78
333,3294573.319562,3318572.281067,79
334,3294573.319562,3303710.242926,80
335,3294573.319562,3316009.591068,81
336,3294573.319562,3370952.052214,82
337,3294573.319562,3343901.513500,83
338,3294573.319562,3373155.318935,84
339,3294573.319562,3350454.972971,85
340,3294573.319562,3312010.867325,86
341,3294573.319562,3314384.196696,87
342,3294573.319562,3340985.998211,88
343,3294573.319562,3343299.226439,89
344,3294573.319562,3328171.890671,90
345,3294573.319562,3332377.505440,91
346,3294573.319562,3331551.723707,92
347,3294573.319562,3313772.952381,93
348,3294573.319562,3338769.640766,94
349,3294573.319562,3312313.315880,95
350,3294573.319562,3306263.506968,96
351,3294573.319562,3346489.107536,97
352,3294573.319562,3327852.610920,98
353,3294573.319562,3323651.542536,99
354,3294573.319562,3331684.828280,100
355,3294573.319562,3348760.776666,101
356,3294573.319562,3387792.731103,102
357,3294573.319562,3350590.079851,103
358,3294573.319562,3334110.432061,104
359,3294573.319562,3344503.802028,105
360,3294573.319562,3331293.082843,106
361,3294573.319562,3352780.168926,107
362,3294573.319562,3322229.237184,108
363,3294573.319562,3336051.393131,109
364,3294573.319562,3332176.648387,110
365,3294573.319562,3324313.780553,111
366,3294573.319562,3313053.873438,112
367,3294573.319562,3351579.713530,113
368,3294573.319562,3327117.582441,114
369,3294573.319562,3324999.960631,115
370,3294573.319562,3342354.593249,116
371,3294573.319562,3333295.965409,117
372,3294573.319562,3321849.872608,118
373,3294573.319562,3309205.027461,119
374,3294573.319562,3335967.379005,120
375,3294573.319562,3379561.403195,121
376,3294573.319562,3340566.465098,122
377,3294573.319562,3341637.796134,123
378,3294573.319562,3340241.872312,124
379,3294573.319562,3323984.489047,125
380,3294573.319562,3312541.615690,126
381,3294573.319562,3338307.006118,127
382,3294573.319562,3407573.385898,128
383,3294573.319562,3373430.497362,129
384,3294573.319562,3410479.775256,130
385,3294573.319562,3372624.828338,131
386,3294573.319562,3359920.364838,132
387,3294573.319562,3366387.955091,133
388,3294573.319562,3410087.237678,134
389,3294573.319562,3380293.903027,135
390,3294573.319562,3445520.145334,136
391,3294573.319562,3448425.308235,137
392,3294573.319562,3397734.489099,138
393,3294573.319562,3366645.693387,139
394,3294573.319562,3422146.966154,140
395,3294573.319562,3350437.102790,141
396,3294573.319562,3328921.446733,142
397,3294573.319562,3321144.482783,143
398,3294573.319562,3316383.825712,144
399,3294573.319562,3334622.175375,145
400,3294573.319562,3339467.761846,146
401,3294573.319562,3343134.551124,147
402,3294573.319562,3342311.557061,148
403,3294573.319562,3338067.906298,149
404,3294573.319562,3336854.702697,150
405,3294438.750021,3338643.793381,151
406,3294438.750021,3358116.876567,0
407,3294438.750021,3358243.409688,1
408,3294438.750021,3364068.671793,2
409,3294438.750021,3342952.100964,3
410,3294438.750021,3316427.062693,4
411,3294438.750021,3355916.340982,5
412,3294438.750021,3385518.986497,6
413,3294438.750021,3348865.888695,7
414,3294438.750021,3370889.742718,8
415,3294438.750021,3380604.069174,9
416,3294438.750021,3403114.817839,10
417,3294438.750021,3385622.119910,11
418,3294438.750021,3400133.042186,12
419,3294438.750021,3361949.099047,13
420,3294438.750021,3339934.482512,14
421,3294438.750021,3381190.768612,15
422,3294438.750021,3375047.127653,16
423,3294438.750021,3333078.078649,17
424,3294438.750021,3331794.108728,18
425,3294438.750021,3331495.287244,19
426,3294438.750021,3334634.117284,20
427,3294438.750021,3344510.288361,21
428,3294438.750021,3340900.620748,22
429,3294438.750021,3338198.233511,23
430,3294396.208043,3341761.624761,24
431,3294396.208043,3363287.701899,0
432,3294396.208043,3349424.964575,1
433,3294396.208043,3311740.971470,2
434,3294396.208043,3312979.227864,3
435,3294396.208043,3313488.717914,4
436,3294395.686199,3330853.806054,5
437,3294395.686199,3324290.482911,0
438,3294395.686199,3323666.801470,1
439,3294395.686199,3332255.097405,2
440,3294395.686199,3341337.553267,3
441,3294395.686199,3342144.056030,4
442,3294395.686199,3319572.362392,5
443,3294395.686199,3347862.882147,6
444,3294395.686199,3333918.068846,7
445,3294395.686199,3303739.852901,8
446,3294395.686199,3314814.447971,9
447,3294395.686199,3314863.826851,10
448,3294395.686199,3302605.193420,11
449,3294395.686199,3300607.588790,12
450,3294395.686199,3323466.946240,13
451,3294395.686199,3340007.986697,14
452,3294395.686199,3307187.646151,15
453,3294395.686199,3311915.153477,16
454,3294395.686199,3327516.224401,17
455,3294395.686199,3354801.998928,18
456,3294395.686199,3331062.311555,19
457,3294395.686199,3313201.088153,20
458,3294395.686199,3303122.571258,21
459,3294395.686199,3302271.753421,22
460,3294395.686199,3304163.639946,23
461,3294395.686199,3330636.722880,24
462,3294395.686199,3358956.928525,25
463,3294395.686199,3327302.174591,26
464,3294395.686199,3352344.975024,27
465,3294395.686199,3306841.603788,28
466,3294395.686199,3308045.739912,29
467,3294395.686199,3332922.347107,30
468,3294395.686199,3327781.842368,31
469,3294395.686199,3336763.876229,32
470,3294395.686199,3369493.605363,33
471,3294395.686199,3362002.143308,34
472,3294395.686199,3359124.846922,35
473,3294395.686199,3354653.076341,36
474,3294395.686199,3357147.890945,37
475,3294395.686199,3350467.198286,38
476,3294395.686199,3321915.889931,39
477,3294395.686199,3309605.016168,40
478,3294395.686199,3321331.805036,41
479,3294395.686199,3316537.659624,42
480,3294395.686199,3341215.081807,43
481,3294395.686199,3332880.181226,44
482,3294395.686199,3355951.914772,45
483,3294395.686199,3308917.714508,46
484,3294395.686199,3309129.308587,47
485,3294395.686199,3312144.538689,48
486,3294395.686199,3331132.408491,49
487,3294395.686199,3321964.014726,50
488,3294395.686199,3317491.367353,51
489,3294395.686199,3361056.067883,52
490,3294173.853723,3337877.646388,53
491,3294173.853723,3381341.015011,0
492,3292553.656960,3325991.819796,1
493,3292553.656960,3312271.854624,0
494,3292317.704242,3309747.500365,1
495,3292317.704242,3328598.992978,0
496,3292027.568721,3336651.503097,1
497,3292027.568721,3322101.557023,0
498,3291976.401817,3362223.029324,1
499,3291976.401817,3345911.048190,0
500,3291800.277310,3334420.702491,1
501,3291764.166027,3316186.233332,0
502,3291585.245425,3342630.419805,0
503,3291549.701128,3316647.234049,0
504,3291549.701128,3327593.146458,0
505,3291422.339389,3338046.046625,1
506,3291367.230969,3351571.658916,0
507,3291367.230969,3370605.786012,0
508,3291305.298754,3371489.608124,1
509,3291290.355304,3351621.112213,0
510,3291065.856036,3355869.598699,0
511,3291065.856036,3380359.558864,0
512,3291065.856036,3415223.520190,1
513,3291065.856036,3346944.545857,2
514,3291065.856036,3357276.503628,3
515,3291065.856036,3359593.951993,4
516,3291065.856036,3375570.409123,5
517,3291065.856036,3348872.813506,6
518,3291065.856036,3338133.288993,7
519,3291065.856036,3336265.335320,8
520,3291065.856036,3343869.407122,9
521,3291065.856036,3322846.993006,10
522,3291065.856036,3346662.746935,11
523,3291065.856036,3313506.771757,12
524,3291065.856036,3334617.006435,13
525,3291065.856036,3298171.089759,14
526,3291065.856036,3299600.650810,15
527,3291065.856036,3303380.732773,16
528,3291065.856036,3300034.081032,17
529,3291065.856036,3312434.657034,18
530,3291065.856036,3375774.171827,19
531,3291065.856036,3397000.677203,20
532,3291065.856036,3365212.700200,21
533,3291065.856036,3315817.334425,22
534,3291065.856036,3346154.279612,23
535,3291065.856036,3332877.909261,24
536,3291065.856036,3309304.236879,25
537,3291065.856036,3306535.438737,26
538,3291065.856036,3326436.671491,27
539,3291065.856036,3323155.638880,28
540,3291065.856036,3338138.423114,29
541,3291065.856036,3335276.443406,30
542,3291065.856036,3327440.392504,31
543,3291065.856036,3315879.892671,32
544,3291065.856036,3310133.265372,33
545,3291065.856036,3327192.410119,34
546,3291065.856036,3319664.442557,35
547,3291065.856036,3327237.756034,36
548,3291065.856036,3305365.774717,37
549,3291065.856036,3305734.190641,38
550,3291065.856036,3330171.160861,39
551,3291065.856036,3341408.397186,40
552,3291065.856036,3304706.677408,41
553,3291065.856036,3302969.655929,42
554,3291065.856036,3298804.396587,43
555,3291065.856036,3308643.852500,44
556,3291065.856036,3314710.690052,45
557,3291065.856036,3344763.251233,46
558,3291065.856036,3320497.161399,47
559,3291065.856036,3332357.491813,48
560,3291065.856036,3329655.627840,49
561,3291065.856036,3329931.363291,50
562,3291065.856036,3347802.199570,51
563,3291065.856036,3362812.170119,52
564,3291065.856036,3331996.644811,53
565,3291065.856036,3319060.557286,54
566,3291065.856036,3334166.659017,55
567,3291065.856036,3351731.089270,56
568,3291065.856036,3354956.886514,57
569,3291065.856036,3332926.955502,58
570,3291065.856036,3338026.316725,59
571,3291065.856036,3344113.014472,60
572,3291065.856036,3339420.741702,61
573,3291065.856036,3337924.264835,62
574,3291065.856036,3309121.820305,63
575,3291065.856036,3315428.353315,64
576,3291065.856036,3382740.464462,65
577,3291065.856036,3384060.636521,66
578,3291065.856036,3335045.143905,67
579,3291065.856036,3365193.214918,68
580,3291065.856036,3343842.093794,69
581,3291065.856036,3386047.369467,70
582,3291065.856036,3380337.430374,71
583,3291065.856036,3365063.306477,72
584,3291065.856036,3382246.291061,73
585,3291065.856036,3353473.512378,74
586,3291065.856036,3350199.679171,75
587,3291065.856036,3377876.222081,76
588,3291065.856036,3366847.149978,77
589,3291065.856036,3376239.778313,78
590,3291065.856036,3381847.291667,79
591,3291065.856036,3402947.966143,80
592,3291016.444107,3363188.194056,81
593,3291016.444107,3377192.433157,0
594,3290968.000316,3370773.873460,1
595,3290968.000316,3311857.967296,0
596,3290968.000316,3346083.793711,1
597,3290823.498356,3398604.662103,2
598,3290823.498356,3325937.276919,0
599,3290754.880534,3358091.112970,1
600,3290754.880534,3318399.208867,0
601,3290725.642636,3330985.816620,1
602,3290705.468604,3325978.688938,0
603,3290705.468604,3318704.472026,0
604,3290705.468604,3328463.771639,1
605,3290705.468604,3323768.747558,2
606,3290705.468604,3342428.018278,3
607,3290705.468604,3319422.977960,4
608,3290705.468604,3345752.004686,5
609,3290705.468604,3322650.775726,6
610,3290705.468604,3339654.721548,7
611,3290705.468604,3336155.867167,8
612,3290614.322665,3317360.091830,9
613,3290449.003032,3314133.843124,0
614,3290449.003032,3328767.494058,0
615,3290449.003032,3333697.005476,1
616,3290449.003032,3335070.937824,2
617,3290449.003032,3314950.863429,3
618,3290449.003032,3335449.343422,4
619,3290449.003032,3360928.724097,5
620,3290449.003032,3354151.900874,6
621,3290449.003032,3361009.256731,7
622,3290449.003032,3354973.314850,8
623,3290449.003032,3350185.537480,9
624,3290449.003032,3350525.014084,10
625,3290449.003032,3351296.898395,11
626,3290449.003032,3318111.118163,12
627,3290449.003032,3325924.701080,13
628,3290449.003032,3313011.803837,14
629,3290449.003032,3314809.736072,15
630,3290449.003032,3342122.092629,16
631,3290449.003032,3342531.867863,17
632,3290449.003032,3329152.347881,18
633,3290449.003032,3309076.162268,19
634,3290449.003032,3322309.789439,20
635,3290449.003032,3364024.916509,21
636,3290449.003032,3362881.009004,22
637,3290449.003032,3332279.258142,23
638,3290449.003032,3322954.701201,24
639,3290449.003032,3353385.410291,25
640,3290449.003032,3319393.399437,26
641,3290449.003032,3340491.276836,27
642,3290449.003032,3352245.839343,28
643,3290449.003032,3338239.084489,29
644,3290449.003032,3316822.478688,30
645,3290449.003032,3315503.584997,31
646,3290449.003032,3338024.108363,32
647,3290449.003032,3346629.271561,33
648,3290449.003032,3328868.858521,34
649,3290449.003032,3339767.768919,35
650,3290449.003032,3324159.035829,36
651,3290449.003032,3304499.115898,37
652,3290410.084535,3301650.995811,38
653,3290410.084535,3298992.985669,0
654,3290410.084535,3323490.363891,1
655,3290410.084535,3344145.036029,2
656,3290410.084535,3330672.351095,3
657,3290410.084535,3364438.169823,4
658,3290400.835966,3337766.120603,5
659,3290308.937191,3335905.076797,0
660,3290308.937191,3312913.797090,0
661,3290308.937191,3303628.725937,1
662,3290308.937191,3317421.081430,2
663,3290308.937191,3334284.218015,3
664,3290308.937191,3318559.559176,4
665,3290308.937191,3350293.667782,5
666,3290308.937191,3358894.950341,6
667,3290308.937191,3328358.576046,7
668,3290308.937191,3334678.463915,8
669,3290308.937191,3303966.148914,9
670,3290308.937191,3311643.581217,10
671,3290308.937191,3315643.883298,11
672,3290308.937191,3308413.817810,12
673,3290308.937191,3325761.503775,13
674,3290308.937191,3302039.886352,14
675,3290308.937191,3323173.594934,15
676,3290308.937191,3313573.108143,16
677,3290308.937191,3316227.641729,17
678,3290308.937191,3329506.436067,18
679,3290308.937191,3308288.868397,19
680,3290308.937191,3319372.452645,20
681,3290308.937191,3332674.199287,21
682,3290308.937191,3341163.827610,22
683,3290308.937191,3334847.823923,23
684,3290308.937191,3311469.972159,24
685,3290308.937191,3373897.732648,25
686,3290308.937191,3326517.083080,26
687,3290308.937191,3323070.686359,27
688,3290308.937191,3325971.455004,28
689,3290308.937191,3327775.127171,29
690,3290308.937191,3331999.818719,30
691,3290308.937191,3316506.072193,31
692,3290308.937191,3351275.590464,32
693,3290308.937191,3352869.474723,33
694,3290308.937191,3322419.963526,34
695,3290308.937191,3321659.587423,35
696,3290308.937191,3331765.322809,36
697,3290308.937191,3311583.027421,37
698,3290308.937191,3314254.137454,38
699,3290308.937191,3317943.556155,39
700,3290308.937191,3319090.104568,40
701,3290308.937191,3309614.301720,41
702,3290208.332485,3315832.402405,42
703,3290208.332485,3337651.992045,0
704,3290208.332485,3391581.330953,1
705,3290208.332485,3325094.960996,2
706,3290208.332485,3327930.288783,3
707,3290208.332485,3341224.458188,4
708,3290208.332485,3328682.431194,5
709,3290208.332485,3348142.538268,6
710,3290208.332485,3369487.021940,7
711,3290208.332485,3343837.545852,8
712,3290208.332485,3319301.986610,9
713,3290208.332485,3327189.081889,10
714,3290096.481583,3378121.537217,11
715,3290096.481583,3371700.907420,0
716,3290054.664375,3339700.656578,1
717,3290011.534841,3359806.495476,0
718,3289969.717633,3378105.224619,0
719,3289969.717633,3361055.124216,0
720,3289969.717633,3344207.194794,1
721,3289903.444163,3317639.970025,2
722,3289903.444163,3337308.517193,0
723,3289903.444163,3309392.458518,1
724,3289903.444163,3328941.169916,2
725,3289903.444163,3337858.755801,3
726,3289903.444163,3356730.946234,4
727,3289903.444163,3339946.674355,5
728,3289903.444163,3313796.587648,6
729,3289903.444163,3336663.676391,7
730,3289903.444163,3319605.328821,8
731,3289903.444163,3320312.978814,9
732,3289903.444163,3314355.914650,10
733,3289903.444163,3334293.639872,11
734,3289903.444163,3327438.797409,12
735,3289903.444163,3367867.445505,13
736,3289903.444163,3366534.570957,14
737,3289903.444163,3335312.576786,15
738,3289903.444163,3334922.820772,16
739,3289903.444163,3349782.094000,17
740,3289836.412115,3341439.729608,18
741,3289756.646161,3359517.226188,0
742,3289756.646161,3371418.678014,0
743,3289756.646161,3381910.086663,1
744,3289735.403618,3429559.159534,2
745,3289735.403618,3404965.500593,0
746,3289735.403618,3309387.482681,1
747,3289735.403618,3334647.087266,2
748,3289735.403618,3313429.892147,3
749,3289735.403618,3315739.968446,4
750,3289735.403618,3306771.989541,5
751,3289735.403618,3306447.618361,6
752,3289735.403618,3313936.975758,7
753,3289735.403618,3307499.648644,8
754,3289735.403618,3349035.381008,9
755,3289735.403618,3422211.107591,10
756,3289735.403618,3354182.786433,11
757,3289735.403618,3335589.440886,12
758,3289735.403618,3319000.937683,13
759,3289735.403618,3347190.463255,14
760,3289735.403618,3380975.069364,15
761,3289735.403618,3373384.090831,16
762,3289735.403618,3326964.912582,17
763,3289735.403618,3347426.212323,18
764,3289735.403618,3313374.370614,19
765,3289735.403618,3311391.259459,20
766,3289620.843735,3301769.826160,21
767,3289620.843735,3315339.485242,0
768,3289620.843735,3319723.225234,1
769,3289620.843735,3300364.044454,2
770,3289620.843735,3331643.760045,3
771,3289620.843735,3311258.744887,4
772,3289520.736307,3319153.860358,5
773,3289520.736307,3319202.358402,0
774,3289520.736307,3322737.066199,1
775,3289406.176424,3318615.101294,2
776,3289406.176424,3324129.648332,0
