gen,best,avg,stable
499,76252.267021,78673.220157,1
500,76252.267021,78131.696291,2
501,76252.267021,78284.579274,3
502,76252.267021,78636.189194,4
503,76252.267021,78503.280351,5
504,76252.267021,78691.838358,6
505,76252.267021,79493.465183,7
506,76252.267021,79106.665234,8
507,76252.267021,79223.900170,9
508,76252.267021,78993.582636,10
509,76252.267021,78305.518648,11
510,76252.267021,78146.145375,12
511,76252.267021,79331.724811,13
512,76251.173125,78905.953913,14
513,76251.173125,77760.968031,0
514,76251.173125,78124.384025,1
515,76251.173125,78181.527069,2
516,76251.173125,78195.458261,3
517,76251.173125,78142.782627,4
518,76251.173125,78036.317241,5
519,76251.173125,77484.845443,6
520,76251.173125,77847.616363,7
521,76251.173125,78661.471326,8
522,76251.173125,78323.109281,9
523,76251.173125,78436.797943,10
524,76251.173125,78457.024067,11
525,76251.173125,79989.955283,12
526,76251.173125,78941.424243,13
527,76251.173125,79157.727733,14
528,76251.173125,78638.739499,15
529,76251.173125,78136.414460,16
530,76251.173125,78261.047395,17
531,76251.173125,78592.473703,18
532,76251.173125,77601.812059,19
533,76251.173125,77648.220704,20
534,76251.173125,77826.399469,21
535,76251.173125,77286.044859,22
536,76251.173125,77534.189032,23
537,76251.173125,78457.347307,24
538,76251.173125,78389.794540,25
539,76242.533418,78410.274620,26
540,76236.875156,78086.174692,0
541,76236.875156,77747.800791,0
542,76236.875156,77790.194196,1
543,76236.875156,77310.986319,2
544,76236.875156,77301.753108,3
545,76235.186593,77568.774858,4
546,76235.186593,78417.871788,0
547,76235.186593,77867.978816,1
548,76235.186593,78061.367534,2
549,76235.186593,80488.770868,3
550,76235.186593,78894.514275,4
551,76235.186593,80270.125389,5
552,76235.186593,81596.409488,6
553,76235.186593,81393.593397,7
554,76235.186593,82259.461874,8
555,76235.186593,82415.219909,9
556,76235.186593,84333.201847,10
557,76235.186593,83259.297402,11
558,76235.186593,81655.883838,12
559,76235.186593,79946.579126,13
560,76228.454263,78696.457220,14
561,76228.454263,79214.968792,0
562,76228.454263,78971.693152,1
563,76209.450875,78807.320501,2
564,76209.450875,78670.408420,0
565,76209.450875,79260.578473,1
566,76209.450875,79822.177992,2
567,76209.450875,79688.801047,3
568,76209.450875,79092.280778,4
569,76209.450875,78864.714164,5
570,76209.450875,79237.075596,6
571,76209.450875,78498.399714,7
572,76209.450875,78200.437303,8
573,76209.450875,78703.320596,9
574,76209.450875,79057.744489,10
575,76209.450875,78472.162025,11
576,76209.450875,77435.649041,12
577,76172.405409,77729.839340,13
578,76172.405409,78528.999054,0
579,76172.405409,78392.532479,1
580,76172.405409,78340.357259,2
581,76172.405409,81206.734663,3
582,76172.405409,82490.870825,4
583,76172.405409,80963.015807,5
584,76172.405409,83749.614863,6
585,76172.405409,88143.429967,7
586,76172.405409,87737.329105,8
587,76172.405409,85889.826973,9
588,76172.405409,83764.088184,10
589,76172.405409,84303.716721,11
590,76172.405409,81276.292919,12
591,76172.405409,80732.526907,13
592,76172.405409,78860.943018,14
593,76172.405409,78682.177821,15
