gen,best,avg,stable
351,375013.673943,379197.299127,52
352,375013.673943,381039.475480,53
353,375013.673943,381175.494257,54
354,375013.673943,383220.500252,55
355,374990.222612,380921.881784,56
356,374981.004980,378626.301847,0
357,374927.821691,379256.140780,0
358,374927.821691,377386.007956,0
359,374894.420147,378414.426862,1
360,374882.249468,382217.028947,0
361,374848.581957,382503.016333,0
362,374846.747424,379967.669861,0
363,374829.738807,381404.388994,0
364,374802.933805,382457.951037,0
365,374772.513147,378198.441865,0
366,374770.264842,379101.438164,0
367,374770.264842,379159.014685,0
368,374770.264842,379750.988165,1
369,374770.264842,378957.972544,2
370,374770.264842,382692.994651,3
371,374686.473557,386861.302872,4
372,374686.473557,387261.093657,0
373,374686.473557,382285.284550,1
374,374686.473557,385172.805985,2
375,374686.473557,382684.191771,3
376,374686.473557,390389.955747,4
377,374686.473557,390383.755609,5
378,374686.473557,383861.857844,6
379,374686.473557,387097.868796,7
380,374686.473557,391947.935108,8
381,374686.473557,386652.397693,9
382,374686.473557,388597.071518,10
383,374686.473557,386473.943755,11
384,374686.473557,392189.674099,12
385,374686.473557,385197.157303,13
386,374686.473557,380592.284760,14
387,374686.473557,377367.516740,15
388,374686.473557,376006.873362,16
389,374686.473557,379230.728700,17
390,374686.473557,379953.566530,18
391,374686.473557,376334.683324,19
392,374686.473557,378742.557073,20
393,374686.473557,378280.603350,21
394,374686.473557,379454.321171,22
395,374686.473557,382390.438668,23
396,374686.473557,381844.279771,24
397,374686.473557,382016.940780,25
398,374686.473557,377166.236215,26
399,374686.473557,380019.434989,27
400,374686.473557,377089.075774,28
401,374686.473557,378231.212911,29
402,374686.473557,378632.575014,30
403,374686.473557,381253.336862,31
404,374686.473557,382642.705489,32
405,374686.473557,380110.641499,33
406,374686.473557,378610.523732,34
407,374686.473557,376957.901699,35
408,374686.473557,379275.959732,36
409,374686.473557,379452.130925,37
410,374686.473557,379401.048561,38
411,374686.473557,380549.637102,39
412,374686.473557,379867.975760,40
413,374686.473557,379293.762020,41
414,374686.473557,381280.096918,42
415,374686.473557,378759.625112,43
416,374686.473557,378449.080445,44
417,374686.473557,379728.517767,45
418,374686.473557,378770.167733,46
419,374686.473557,378981.870162,47
420,374686.473557,377936.288429,48
421,374686.473557,379708.624281,49
422,374686.473557,381065.215187,50
423,374686.473557,383000.835747,51
424,374686.473557,384407.250675,52
425,374686.473557,382354.442736,53
426,374686.473557,378972.297494,54
427,374686.473557,378112.684373,55
428,374686.473557,379646.130180,56
429,374686.473557,383640.416222,57
430,374686.473557,381639.764886,58
431,374686.473557,381181.892913,59
432,374686.473557,385589.179368,60
433,374686.473557,381518.349145,61
434,374686.473557,380512.641087,62
435,374686.473557,378880.260176,63
436,374686.473557,382043.996792,64
437,374686.473557,380450.557677,65
438,374686.473557,379826.442961,66
439,374686.473557,384519.947332,67
440,374686.473557,380586.564038,68
441,374686.473557,378906.752478,69
442,374686.473557,379634.687016,70
443,374686.473557,381595.234750,71
444,374686.473557,379453.612639,72
445,374686.473557,377530.427726,73
446,374686.473557,378006.806034,74
447,374686.473557,381032.448065,75
448,374686.473557,380733.849588,76
449,374686.473557,386662.586494,77
450,374587.543786,378568.250174,78
451,374482.282985,377149.609658,0
452,374412.208764,380266.775459,0
453,374412.208764,381434.700485,0
454,374412.208764,381340.160810,1
455,374412.208764,378960.792893,2
456,374347.434849,380432.036395,3
457,374314.987387,381210.830249,0
458,374314.987387,377201.720333,0
459,374314.987387,380092.059075,1
460,374304.655352,382211.064582,2
461,374278.927962,378216.429389,0
462,374254.682095,378214.078072,0
463,374254.682095,378415.596475,0
464,374254.682095,382017.593796,1
465,374254.682095,380794.461885,2
466,374254.682095,382496.071933,3
467,374254.682095,384560.104557,4
468,374254.682095,383664.512465,5
469,374254.682095,381910.140557,6
470,374254.682095,385693.123169,7
