gen,best,avg,stable
154,377169.353422,393655.151560,152
155,377121.078617,389709.934303,153
156,377121.078617,397761.257465,0
157,377121.078617,393026.677028,1
158,377121.078617,391213.800490,2
159,377103.171547,391847.347454,3
160,377103.171547,390639.387212,0
161,377103.171547,390490.127212,1
162,377103.171547,389714.466568,2
163,377103.171547,386717.863127,3
164,377103.171547,387321.829876,4
165,377103.171547,385578.944119,5
166,377103.171547,384834.815532,6
167,377103.171547,391109.338806,7
168,377082.610383,391962.750955,8
169,377082.610383,391538.496862,0
170,377082.610383,391393.967364,1
171,376968.781471,390972.630027,2
172,376968.781471,387249.410334,0
173,376968.781471,392480.308387,1
174,376968.781471,395479.586739,2
175,376968.781471,391968.622871,3
176,376906.044674,391956.596905,4
177,376906.044674,393068.559470,0
178,376906.044674,390055.166957,1
179,376906.044674,394673.436444,2
180,376906.044674,397182.421409,3
181,376906.044674,393990.090269,4
182,376862.416001,389695.709875,5
183,376862.416001,385726.372352,0
184,376862.416001,384081.892450,1
185,376854.497327,383604.117513,2
186,376773.891616,387303.600450,0
187,376773.891616,393160.354035,0
188,376773.891616,396710.918682,1
189,376773.891616,397315.499170,2
190,376675.947423,395910.992572,3
191,376675.947423,393771.560070,0
192,376628.016591,389485.560770,1
193,376628.016591,393795.815678,0
194,376624.766011,388626.737429,1
195,376624.766011,390104.001524,0
196,376598.131927,396578.085890,1
197,376514.596038,392104.340008,0
198,376514.596038,389146.289750,0
199,376514.596038,387586.516057,1
200,376514.596038,386674.405380,2
201,376508.937908,387813.707597,3
202,376462.330494,382526.969797,0
203,376462.330494,383835.621482,0
204,376377.941426,382762.299316,1
205,376377.941426,382395.834749,0
206,376310.177534,380260.457882,1
207,376310.177534,383251.858821,0
208,376305.016556,386988.847611,1
209,376302.525250,382830.456791,0
210,376239.038907,382092.514937,0
211,376239.038907,382686.175685,0
212,376239.038907,382130.989670,1
213,376217.402123,386452.417283,2
214,376217.402123,388047.422941,0
215,376187.618265,386496.381185,1
216,376187.618265,388989.766251,0
217,376167.244265,393540.380315,1
218,376147.280390,386899.209204,0
219,376147.280390,389154.163559,0
220,376147.280390,391559.546557,1
221,376147.280390,387245.561029,2
222,376147.280390,382853.258339,3
223,376147.280390,386934.042372,4
224,376131.211836,386384.780972,5
225,376131.211836,382303.415678,0
226,376129.785824,380558.725256,1
227,376129.785824,384566.209511,0
228,376129.785824,381405.453833,1
229,376121.243423,378900.025068,2
230,376111.890017,384325.299359,0
231,376111.890017,382133.451720,0
232,376111.890017,381571.195582,1
233,376111.890017,381412.591297,2
234,376111.890017,388543.766039,3
235,376101.070452,386748.705537,4
236,376094.820259,386870.779683,0
237,376094.820259,385518.719058,0
238,376094.820259,386228.979378,1
239,376075.289344,384099.972294,2
240,376075.289344,390299.778771,0
241,376044.773208,386099.326128,1
242,376044.773208,386851.191054,0
243,376042.938843,385577.086652,1
244,375982.425353,385124.156918,0
245,375982.425353,386743.578944,0
246,375982.425353,384782.106053,1
247,375971.605788,391180.962861,2
248,375971.605788,391663.148940,0
249,375971.605788,390402.756148,1
250,375965.055567,390646.882952,2
251,375965.055567,392093.347830,0
252,375965.055567,392364.475054,1
253,375908.635934,392329.538050,2
254,375908.635934,397283.003253,0
255,375908.635934,392207.101013,1
256,375908.635934,391997.002008,2
257,375908.635934,387024.403819,3
258,375900.829437,385132.577625,4
