gen,best,avg,stable
189,589159.650395,611431.102862,0
190,589159.650395,609942.959174,1
191,589091.460476,605622.545681,2
192,589091.460476,603111.946884,0
193,589091.460476,601500.813916,1
194,589091.460476,602474.082514,2
195,589091.460476,598531.220401,3
196,589091.460476,600430.146569,4
197,589091.460476,598641.292295,5
198,589091.460476,598446.684713,6
199,589091.460476,594309.958604,7
200,589091.460476,594216.661282,8
201,589091.460476,597756.214075,9
202,589091.460476,598763.146872,10
203,589091.460476,595106.820477,11
204,589091.460476,596228.563897,12
205,589074.990330,600265.250097,13
206,589074.990330,600254.919809,0
207,589074.990330,593149.685912,1
208,589074.990330,593190.336862,2
209,589074.990330,596986.511355,3
210,589074.990330,595887.743933,4
211,589074.990330,600521.600294,5
212,589074.990330,600043.160524,6
213,589074.990330,601236.883241,7
214,589074.990330,602029.192391,8
215,588765.636193,596619.289715,9
216,588765.636193,598266.447033,0
217,588765.636193,599384.369615,1
218,588640.129028,598835.311594,2
219,588615.970976,598076.490978,0
220,588500.167238,597407.033946,0
221,588500.167238,606590.942611,0
222,588500.167238,600549.544367,1
223,588382.122932,596011.893549,2
224,588382.122932,594847.475922,0
225,588382.122932,595875.990562,1
226,588382.122932,596280.263922,2
227,588382.122932,600146.003929,3
228,588382.122932,599420.354168,4
229,588382.122932,596996.480250,5
230,588382.122932,596472.710603,6
231,588382.122932,596520.973209,7
232,588382.122932,597605.318789,8
233,588382.122932,598624.239359,9
234,588382.122932,606993.398528,10
235,588382.122932,600053.308727,11
236,588382.122932,595341.563905,12
237,588382.122932,596728.512051,13
238,588382.122932,601402.320203,14
239,588229.901300,605089.683556,15
240,588229.901300,604708.485222,0
241,588229.901300,604998.754629,1
242,587674.117592,601952.946442,2
243,587674.117592,597662.452475,0
244,587674.117592,595741.975566,1
245,587674.117592,592203.869636,2
246,587552.629322,596453.133366,3
247,587552.629322,594682.507632,0
248,587470.993425,598704.402348,1
249,587430.991779,601465.442923,0
250,587430.991779,595794.279181,0
251,587430.991779,593882.029367,1
252,587430.991779,601475.922307,2
253,587430.991779,606906.790985,3
254,587430.991779,602158.040975,4
255,587430.991779,600393.981232,5
256,587430.991779,598962.244278,6
257,586379.637758,596523.972357,7
258,585985.544007,597580.439530,0
259,585985.544007,597584.134754,0
260,585985.544007,597915.896163,1
261,585985.544007,596443.749502,2
262,585985.544007,595162.556128,3
263,585985.544007,599164.348282,4
264,585985.544007,600075.924116,5
265,585985.544007,594498.151818,6
266,585985.544007,598422.509182,7
267,585985.544007,596204.890684,8
268,585985.544007,595990.628112,9
269,585985.544007,594686.401973,10
270,585985.544007,594765.383017,11
271,585985.544007,599284.287427,12
272,585985.544007,592227.299293,13
273,585985.544007,590672.766406,14
274,585985.544007,590460.312220,15
275,585985.544007,592771.076071,16
276,585936.382668,593829.413280,17
277,585899.926702,595151.051675,0
278,584804.053156,593037.444453,0
279,584804.053156,594725.132458,0
280,584804.053156,593089.247891,1
281,584158.344342,594261.945134,2
282,583899.106162,592871.572462,0
283,583848.638008,591903.815191,0
284,583216.941382,594005.849206,0
285,583216.941382,594252.852825,0
286,583216.941382,596760.764879,1
287,583216.941382,591221.243600,2
288,583216.941382,590037.949654,3
289,582926.089576,595380.871105,4
290,582926.089576,599156.576920,0
291,582926.089576,601902.038039,1
292,582085.617025,603756.434981,2
293,582085.617025,604102.735869,0
294,582085.617025,606118.803993,1
295,582085.617025,605014.435552,2
296,582085.617025,612502.469772,3
297,582085.617025,613662.393765,4
298,581997.927588,608568.154043,5
299,581997.927588,603846.337044,0
300,581997.927588,606179.937111,1
301,581997.927588,598642.743045,2
302,580140.551791,596790.965447,3
303,580140.551791,595677.170401,0
304,580140.551791,592962.438288,1
305,580140.551791,592280.760728,2
306,579394.447909,598056.461388,3
307,578537.162789,598177.743160,0
308,578315.863446,596301.693201,0
309,578239.101478,587805.270818,0
310,577772.754650,590739.899749,0
311,577185.979233,593823.539927,0
312,576686.961819,590751.140995,0
313,576618.305198,591252.333613,0
314,576618.305198,594339.360107,0
315,576618.305198,595581.790629,1
316,576618.305198,593598.872255,2
317,576447.273338,593650.527178,3
318,576447.273338,591919.755727,0
319,576380.451555,586723.404739,1
320,576380.451555,589580.480134,0
321,576307.867843,591049.121550,1
322,576218.262331,588490.693012,0
323,576154.605959,597476.137940,0
324,576024.064361,599031.694343,0
325,576024.064361,600664.449173,0
326,575978.537482,609129.779968,1
327,575978.537482,614664.676799,0
328,575795.053354,617872.226997,1
329,575775.788660,624298.945301,0
330,575775.788660,626126.656565,0
331,575775.788660,622371.788657,1
332,575681.437320,619828.003310,2
333,575681.437320,623173.667087,0
334,575219.750300,603261.777528,1
335,575219.750300,602854.563750,0
336,575092.157486,605017.903831,1
337,575092.157486,606202.785834,0
338,575092.157486,613881.105706,1
339,574997.156294,605489.650147,2
340,574997.156294,605016.411412,0
341,574997.156294,597609.391352,1
342,574455.156625,590476.263993,2
343,571998.681092,590469.512677,0
344,571597.339056,600802.913745,0
345,571597.339056,591786.293649,0
346,571597.339056,591247.481004,1
347,571441.592437,589219.279944,2
348,571438.679350,586954.803257,0
349,571159.276445,581990.092686,0
350,571159.276445,585849.139178,0
351,571142.884106,585801.019332,1
352,571104.138356,586889.802980,0
353,570672.247970,583190.691889,0
354,570544.655156,595104.573120,0
355,570544.655156,592522.102354,0
356,570462.626253,583643.613216,1
357,570404.933305,584091.440125,0
358,570404.933305,579582.248764,0
359,570383.018449,581452.297764,1
360,570383.018449,577232.851363,0
361,570383.018449,578408.928464,1
