gen,best,avg,stable
404,156534101.622093,205915823.599966,402
405,156534101.622093,205661767.629965,403
406,156534101.622093,206221097.340779,404
407,156534101.622093,251341605.400760,405
408,156534101.622093,206966396.163462,406
409,156534101.622093,206188399.324811,407
410,156534101.622093,206529743.651051,408
411,156534101.622093,400953813.719666,409
412,156534101.622093,209349508.821554,410
413,156534101.622093,209730893.509428,411
414,156534101.622093,499984112.799196,412
415,156534101.622093,344839992.727516,413
416,156534101.622093,499807972.657655,414
417,156534101.622093,690390084.005870,415
418,156534101.622093,830396566.391966,416
419,156534101.622093,1291979114.054578,417
420,156534101.622093,1480181032.944801,418
421,156534101.622093,1841122135.591896,419
422,156534101.622093,1635755158.902584,420
423,156534101.622093,1423731111.789747,421
424,156534101.622093,963042957.859427,422
425,156534101.622093,677168811.899491,423
426,156534101.622093,455449314.606403,424
427,156534101.622093,340635762.072201,425
428,156534101.622093,270997628.195553,426
429,156534101.622093,229484030.383943,427
430,156534101.622093,205839773.880627,428
431,156534101.622093,191810991.460597,429
432,156534101.622093,186976170.457726,430
433,156534101.622093,181751006.571722,431
434,156534101.622093,177048987.210594,432
435,156534101.622093,172391430.624646,433
436,156534101.622093,167785742.427392,434
437,156534101.622093,165928889.007489,435
438,156534101.622093,163546922.468428,436
439,156534101.622093,161948881.736423,437
440,156534101.622093,161178137.634044,438
441,156534101.622093,160931083.337562,439
442,156534101.622093,160344128.730549,440
443,156534101.622093,160607362.511888,441
444,156534101.622093,159666395.404662,442
445,156534094.606803,157797303.391088,443
446,156528823.107548,157203876.111069,0
447,156528823.107548,158148435.449163,0
448,156527651.534673,157975699.260356,1
449,156527331.315074,158714660.459617,0
450,156525534.078312,159152417.183182,0
451,156523877.224062,158214432.014631,0
452,156522766.399633,158626354.326327,0
453,156520881.227654,158002773.083194,0
454,156520881.227654,159976736.720004,0
455,156520881.227654,158335616.910433,1
456,156520881.227654,158087842.101008,2
457,156520881.227654,159021937.944251,3
458,156520881.227654,156953489.219917,4
459,156520881.227654,158423052.643747,5
460,156520881.227654,157725840.639271,6
461,156520881.227654,157296999.052033,7
462,156520881.227654,157728801.234071,8
463,156520881.227654,158262514.775268,9
464,156520881.227654,158165493.662455,10
465,156520881.227654,158064190.766753,11
466,156520881.227654,156849835.879403,12
467,156520881.227654,157447145.480714,13
468,156520881.227654,158433239.207362,14
469,156520881.227654,157245594.385691,15
470,156520881.227654,158169647.004097,16
471,156520881.227654,158540300.071258,17
472,156520881.227654,157915358.944636,18
473,156520881.227654,157113765.180059,19
474,156520881.227654,158208174.660868,20
475,156520881.227654,158490457.793722,21
476,156516881.892897,158839159.980549,22
477,156516881.892897,157230196.533184,0
478,156516881.892897,157918758.251088,1
479,156516881.892897,157922671.799731,2
480,156510745.022618,157253456.969846,3
481,156510745.022618,157945649.357399,0
482,156510745.022618,158232342.912133,1
483,156508891.604813,158387684.069354,2
484,156508593.101931,160170863.842055,0
485,156508593.101931,158964022.054207,0
486,156506745.368930,158832375.268219,1
487,156502035.521716,157805641.313157,0
488,156502035.521716,158610802.513125,0
489,156502035.521716,159436114.391744,1
490,156502035.521716,160896748.484662,2
491,156502035.521716,160348642.025999,3
492,156500187.788714,159194866.999174,4
493,156499358.016838,158022569.342013,0
494,156499358.016838,157557269.372508,0
495,156494205.034393,156910877.375318,1
496,156494205.034393,157607282.714217,0
497,156489244.515244,159545157.167434,1
498,156485863.233394,156985199.596347,0
